mssubclass,lotfrontage,lotarea,street,lotshape,utilities,landslope,overallqual,overallcond,yearbuilt,yearremod/add,masvnrarea,exterqual,extercond,bsmtqual,bsmtcond,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtfintype2,bsmtfinsf2,bsmtunfsf,totalbsmtsf,heatingqc,centralair,1stflrsf,2ndflrsf,lowqualfinsf,grlivarea,bsmtfullbath,bsmthalfbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,kitchenqual,totrmsabvgrd,functional,fireplaces,fireplacequ,garageyrblt,garagefinish,garagecars,garagearea,garagequal,garagecond,paveddrive,wooddecksf,openporchsf,enclosedporch,3ssnporch,screenporch,poolarea,miscval,mosold,yrsold,saleprice,garagetype_2Types,garagetype_Attchd,garagetype_Basment,garagetype_BuiltIn,garagetype_CarPort,garagetype_Detchd,garagetype_NA,masvnrtype_BrkCmn,masvnrtype_BrkFace,masvnrtype_CBlock,masvnrtype_NA,masvnrtype_None,masvnrtype_Stone,mszoning_A (agr),mszoning_C (all),mszoning_FV,mszoning_I (all),mszoning_RH,mszoning_RL,mszoning_RM,heating_Floor,heating_GasA,heating_GasW,heating_Grav,heating_OthW,heating_Wall,landcontour_Bnk,landcontour_HLS,landcontour_Low,landcontour_Lvl,lotconfig_Corner,lotconfig_CulDSac,lotconfig_FR2,lotconfig_FR3,lotconfig_Inside,neighborhood_Blmngtn,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,condition1_Artery,condition1_Feedr,condition1_Norm,condition1_PosA,condition1_PosN,condition1_RRAe,condition1_RRAn,condition1_RRNe,condition1_RRNn,condition2_Artery,condition2_Feedr,condition2_Norm,condition2_PosA,condition2_PosN,condition2_RRAe,condition2_RRAn,condition2_RRNn,bldgtype_1Fam,bldgtype_2fmCon,bldgtype_Duplex,bldgtype_Twnhs,bldgtype_TwnhsE,housestyle_1.5Fin,housestyle_1.5Unf,housestyle_1Story,housestyle_2.5Fin,housestyle_2.5Unf,housestyle_2Story,housestyle_SFoyer,housestyle_SLvl,roofstyle_Flat,roofstyle_Gable,roofstyle_Gambrel,roofstyle_Hip,roofstyle_Mansard,roofstyle_Shed,roofmatl_ClyTile,roofmatl_CompShg,roofmatl_Membran,roofmatl_Metal,roofmatl_Roll,roofmatl_Tar&Grv,roofmatl_WdShake,roofmatl_WdShngl,exterior1st_AsbShng,exterior1st_AsphShn,exterior1st_BrkComm,exterior1st_BrkFace,exterior1st_CBlock,exterior1st_CemntBd,exterior1st_HdBoard,exterior1st_ImStucc,exterior1st_MetalSd,exterior1st_Plywood,exterior1st_PreCast,exterior1st_Stone,exterior1st_Stucco,exterior1st_VinylSd,exterior1st_Wd Sdng,exterior1st_WdShing,exterior2nd_AsbShng,exterior2nd_AsphShn,exterior2nd_Brk Cmn,exterior2nd_BrkFace,exterior2nd_CBlock,exterior2nd_CmentBd,exterior2nd_HdBoard,exterior2nd_ImStucc,exterior2nd_MetalSd,exterior2nd_Other,exterior2nd_Plywood,exterior2nd_PreCast,exterior2nd_Stone,exterior2nd_Stucco,exterior2nd_VinylSd,exterior2nd_Wd Sdng,exterior2nd_Wd Shng,foundation_BrkTil,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,electrical_FuseA,electrical_FuseF,electrical_FuseP,electrical_Mix,electrical_SBrkr,electrical_nan,saletype_COD,saletype_CWD,saletype_Con,saletype_ConLD,saletype_ConLI,saletype_ConLw,saletype_New,saletype_Oth,saletype_VWD,saletype_WD 
60,65.0,8125,2.0,4.0,4.0,3.0,7,5,2006,2007,100.0,4.0,3.0,4.0,3.0,1.0,6.0,812.0,1.0,0.0,280.0,1092.0,5.0,1.0,1112,438,0,1550,1.0,0.0,2,0,2,1,4.0,7,7.0,0,0.0,2007.0,3.0,2.0,438.0,3.0,3.0,2.0,0,168,0,0,0,0,0,10,2009,241000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20,40.0,13673,2.0,3.0,4.0,3.0,5,5,1962,1962,0.0,3.0,4.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1140.0,1140.0,3.0,1.0,1696,0,0,1696,0.0,0.0,1,1,3,1,3.0,8,5.0,1,3.0,1962.0,2.0,1.0,349.0,3.0,3.0,2.0,0,30,0,0,0,0,0,3,2007,143900,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
160,21.0,1533,2.0,4.0,4.0,3.0,4,5,1970,1970,0.0,3.0,3.0,3.0,3.0,1.0,3.0,408.0,1.0,0.0,138.0,546.0,3.0,1.0,546,546,0,1092,0.0,0.0,1,1,3,1,3.0,5,7.0,0,0.0,1970.0,1.0,1.0,286.0,3.0,3.0,2.0,0,0,0,0,0,0,0,12,2006,87550,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
120,61.0,7658,2.0,4.0,4.0,3.0,9,5,2005,2005,412.0,5.0,3.0,5.0,3.0,1.0,6.0,456.0,1.0,0.0,1296.0,1752.0,5.0,1.0,1752,0,0,1752,1.0,0.0,2,0,2,1,5.0,6,7.0,1,4.0,2005.0,2.0,2.0,576.0,3.0,3.0,2.0,196,82,0,0,0,0,0,2,2010,319900,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
60,63.0,12292,2.0,3.0,4.0,3.0,9,5,2006,2006,184.0,4.0,3.0,5.0,4.0,4.0,6.0,205.0,1.0,0.0,889.0,1094.0,5.0,1.0,1102,1371,0,2473,0.0,0.0,2,1,4,1,4.0,11,7.0,1,4.0,2006.0,3.0,3.0,675.0,3.0,3.0,2.0,246,39,0,0,0,0,0,7,2006,356383,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20,122.0,11923,2.0,3.0,4.0,3.0,9,5,2007,2007,0.0,4.0,3.0,5.0,3.0,1.0,1.0,0.0,1.0,0.0,1800.0,1800.0,5.0,1.0,1800,0,0,1800,0.0,0.0,2,0,2,1,5.0,7,7.0,0,0.0,2007.0,3.0,2.0,702.0,3.0,3.0,2.0,288,136,0,0,0,0,0,5,2009,239000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
60,91.0,10010,2.0,4.0,4.0,3.0,7,5,1993,1994,320.0,4.0,3.0,4.0,3.0,3.0,4.0,228.0,6.0,852.0,0.0,1080.0,5.0,1.0,1108,1089,0,2197,1.0,0.0,2,1,4,1,4.0,9,7.0,1,4.0,1993.0,3.0,3.0,783.0,3.0,3.0,2.0,385,99,0,0,0,0,0,7,2008,287500,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
50,69.0552,12358,2.0,3.0,4.0,3.0,5,6,1941,1950,0.0,3.0,3.0,3.0,3.0,1.0,3.0,360.0,1.0,0.0,360.0,720.0,3.0,1.0,854,0,528,1382,0.0,0.0,1,1,2,1,3.0,7,7.0,0,0.0,1991.0,1.0,2.0,660.0,3.0,3.0,2.0,237,0,0,0,0,0,0,5,2007,128500,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
60,63.0,8577,2.0,3.0,4.0,3.0,7,5,2004,2004,0.0,4.0,3.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,847.0,847.0,5.0,1.0,847,886,0,1733,0.0,0.0,2,1,3,1,4.0,7,7.0,1,4.0,2004.0,3.0,2.0,433.0,3.0,3.0,2.0,144,48,0,0,0,0,0,4,2010,185088,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20,72.0,8640,2.0,4.0,4.0,3.0,7,5,2008,2008,0.0,4.0,3.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1402.0,1402.0,5.0,1.0,1402,0,0,1402,0.0,0.0,2,0,3,1,4.0,7,7.0,0,0.0,2008.0,2.0,2.0,625.0,3.0,3.0,2.0,205,126,0,0,0,0,0,5,2009,229800,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20,62.0,10447,2.0,4.0,4.0,3.0,5,6,1984,1984,0.0,3.0,3.0,3.0,3.0,1.0,5.0,516.0,1.0,0.0,348.0,864.0,3.0,1.0,887,0,0,887,0.0,1.0,1,0,3,1,3.0,5,7.0,0,0.0,1984.0,2.0,1.0,288.0,3.0,3.0,2.0,140,0,0,0,0,0,0,12,2007,124500,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20,80.0,9600,2.0,4.0,4.0,3.0,5,5,1968,1968,0.0,3.0,3.0,3.0,3.0,1.0,5.0,758.0,1.0,0.0,293.0,1051.0,4.0,1.0,1051,0,0,1051,1.0,0.0,1,0,3,1,3.0,6,7.0,0,0.0,1968.0,2.0,2.0,504.0,3.0,3.0,2.0,0,0,0,0,0,0,0,7,2006,142000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
70,69.0,4899,2.0,4.0,4.0,3.0,6,8,1920,1950,0.0,3.0,3.0,3.0,3.0,1.0,4.0,305.0,1.0,0.0,450.0,755.0,5.0,1.0,755,755,0,1510,0.0,0.0,1,0,3,1,3.0,6,7.0,0,0.0,1920.0,1.0,1.0,216.0,3.0,3.0,2.0,0,0,164,0,0,0,0,6,2006,149000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
90,87.0,9246,2.0,3.0,4.0,3.0,5,5,1973,1973,564.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1656.0,1656.0,3.0,1.0,1656,0,0,1656,0.0,0.0,2,0,4,2,3.0,8,7.0,0,0.0,1973.0,1.0,2.0,506.0,3.0,3.0,2.0,0,211,0,0,0,0,0,11,2008,135000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
120,69.0552,4928,2.0,3.0,4.0,3.0,6,5,1976,1976,0.0,3.0,3.0,4.0,3.0,1.0,5.0,120.0,1.0,0.0,958.0,1078.0,3.0,1.0,958,0,0,958,0.0,0.0,2,0,2,1,3.0,5,7.0,1,3.0,1977.0,2.0,2.0,440.0,3.0,3.0,2.0,0,205,0,0,0,0,0,2,2007,128000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20,84.0,7476,2.0,4.0,4.0,3.0,5,7,1968,1968,0.0,3.0,3.0,3.0,3.0,1.0,3.0,812.0,1.0,0.0,228.0,1040.0,3.0,1.0,1040,0,0,1040,1.0,0.0,1,1,3,1,3.0,5,7.0,0,0.0,1991.0,3.0,2.0,686.0,3.0,3.0,2.0,188,0,0,0,0,0,0,6,2007,145000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
50,53.0,5362,2.0,4.0,4.0,3.0,5,6,1910,2003,0.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,661.0,661.0,5.0,1.0,661,589,0,1250,0.0,0.0,2,0,3,1,3.0,8,7.0,1,4.0,1985.0,1.0,2.0,552.0,3.0,3.0,2.0,242,0,81,0,0,0,0,11,2007,139000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
80,78.0,12090,2.0,4.0,4.0,3.0,6,7,1984,2003,74.0,3.0,3.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,585.0,585.0,5.0,1.0,1140,728,0,1868,0.0,0.0,3,1,3,1,3.0,7,7.0,1,3.0,1984.0,3.0,2.0,477.0,3.0,3.0,2.0,268,112,0,0,147,0,0,1,2007,178000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
75,69.0552,11888,2.0,3.0,4.0,3.0,6,6,1916,1994,0.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,844.0,844.0,4.0,0.0,1445,689,0,2134,0.0,0.0,2,0,5,1,4.0,10,7.0,0,0.0,1930.0,1.0,2.0,441.0,3.0,3.0,2.0,0,60,268,0,0,0,0,7,2009,214500,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
190,69.0552,7082,2.0,4.0,4.0,3.0,5,8,1916,1995,0.0,3.0,3.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,686.0,686.0,4.0,1.0,948,980,0,1928,0.0,0.0,2,0,5,2,3.0,10,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,228,0,0,0,0,7,2006,160000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
60,69.0552,8755,2.0,3.0,4.0,3.0,7,5,1999,1999,298.0,4.0,3.0,4.0,3.0,1.0,5.0,772.0,1.0,0.0,220.0,992.0,5.0,1.0,1022,1038,0,2060,1.0,0.0,2,1,3,1,4.0,8,7.0,1,3.0,1999.0,2.0,2.0,390.0,3.0,3.0,2.0,0,0,0,168,0,0,0,6,2009,214000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
50,68.0,4080,2.0,4.0,4.0,3.0,6,8,1935,1998,0.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,901.0,901.0,4.0,1.0,861,517,0,1378,0.0,0.0,1,0,3,1,4.0,6,7.0,0,0.0,1920.0,1.0,1.0,162.0,2.0,2.0,1.0,54,0,40,0,0,0,0,6,2009,128900,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
190,69.0552,32463,2.0,4.0,4.0,2.0,4,4,1961,1975,149.0,3.0,4.0,3.0,3.0,3.0,4.0,1159.0,1.0,0.0,90.0,1249.0,5.0,1.0,1622,0,0,1622,1.0,0.0,1,0,3,1,3.0,7,7.0,1,3.0,1975.0,3.0,4.0,1356.0,3.0,3.0,2.0,439,0,0,0,0,0,0,3,2007,168000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
